machine_id,timestamp,risk_level,failure_prob,alert_reason
5,2024-02-23 19:00:00,CRITICAL,0.8607,ML model predicts FAILURE (prob=86.1%) | ⚠ WARNING: Temperature=105.71°C
5,2024-02-28 16:00:00,CRITICAL,0.8606,ML model predicts FAILURE (prob=86.1%) | ⚠ CRITICAL: Temperature=113.52°C | ⚠ CRITICAL: Vibration=2.1466 mm/s
1,2024-02-14 13:00:00,CRITICAL,0.8606,ML model predicts FAILURE (prob=86.1%)
1,2024-02-27 13:00:00,CRITICAL,0.8606,ML model predicts FAILURE (prob=86.1%) | ⚠ WARNING: Temperature=102.53°C | ⚠ CRITICAL: Vibration=2.3182 mm/s
2,2024-02-26 11:00:00,CRITICAL,0.8604,ML model predicts FAILURE (prob=86.0%) | ⚠ WARNING: Temperature=109.99°C | ⚠ CRITICAL: Vibration=2.0786 mm/s
5,2024-02-29 20:00:00,CRITICAL,0.8603,ML model predicts FAILURE (prob=86.0%) | ⚠ CRITICAL: Temperature=110.39°C | ⚠ CRITICAL: Vibration=2.1967 mm/s
5,2024-02-24 13:00:00,CRITICAL,0.8602,ML model predicts FAILURE (prob=86.0%) | ⚠ WARNING: Temperature=104.29°C
5,2024-02-24 20:00:00,CRITICAL,0.8594,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=104.88°C
3,2024-02-22 11:00:00,CRITICAL,0.8594,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=109.58°C
5,2024-02-24 19:00:00,CRITICAL,0.8593,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=107.53°C
5,2024-02-28 15:00:00,CRITICAL,0.8593,ML model predicts FAILURE (prob=85.9%) | ⚠ CRITICAL: Temperature=110.42°C | ⚠ CRITICAL: Vibration=2.0321 mm/s
3,2024-02-28 15:00:00,CRITICAL,0.8591,ML model predicts FAILURE (prob=85.9%) | ⚠ CRITICAL: Temperature=117.09°C | ⚠ CRITICAL: Vibration=2.2219 mm/s
2,2024-02-27 23:00:00,CRITICAL,0.8591,ML model predicts FAILURE (prob=85.9%) | ⚠ CRITICAL: Temperature=112.89°C | ⚠ CRITICAL: Vibration=2.114 mm/s
1,2024-02-23 07:00:00,CRITICAL,0.859,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=99.97°C
2,2024-02-27 20:00:00,CRITICAL,0.8589,ML model predicts FAILURE (prob=85.9%) | ⚠ CRITICAL: Temperature=111.22°C | ⚠ CRITICAL: Vibration=2.0542 mm/s
1,2024-02-13 23:00:00,CRITICAL,0.8586,ML model predicts FAILURE (prob=85.9%)
1,2024-02-27 08:00:00,CRITICAL,0.8586,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=105.89°C | ⚠ CRITICAL: Vibration=2.2843 mm/s
1,2024-02-29 22:00:00,CRITICAL,0.8585,ML model predicts FAILURE (prob=85.9%) | ⚠ WARNING: Temperature=107.0°C | ⚠ CRITICAL: Vibration=2.3947 mm/s
2,2024-02-29 10:00:00,CRITICAL,0.8582,ML model predicts FAILURE (prob=85.8%) | ⚠ CRITICAL: Temperature=113.36°C | ⚠ CRITICAL: Vibration=2.1474 mm/s
4,2024-02-18 12:00:00,CRITICAL,0.8578,ML model predicts FAILURE (prob=85.8%) | ⚠ WARNING: Temperature=96.14°C
4,2024-02-28 02:00:00,CRITICAL,0.8578,ML model predicts FAILURE (prob=85.8%) | ⚠ CRITICAL: Temperature=112.64°C | ⚠ CRITICAL: Vibration=2.3444 mm/s
2,2024-02-24 17:00:00,CRITICAL,0.8578,ML model predicts FAILURE (prob=85.8%) | ⚠ WARNING: Temperature=108.39°C
4,2024-02-28 21:00:00,CRITICAL,0.8576,ML model predicts FAILURE (prob=85.8%) | ⚠ WARNING: Temperature=108.23°C | ⚠ CRITICAL: Vibration=2.3335 mm/s
2,2024-02-29 03:00:00,CRITICAL,0.8573,ML model predicts FAILURE (prob=85.7%) | ⚠ CRITICAL: Temperature=112.89°C | ⚠ CRITICAL: Vibration=2.1419 mm/s
3,2024-02-22 23:00:00,CRITICAL,0.8573,ML model predicts FAILURE (prob=85.7%) | ⚠ CRITICAL: Temperature=112.52°C
4,2024-02-24 09:00:00,CRITICAL,0.8572,ML model predicts FAILURE (prob=85.7%) | ⚠ WARNING: Temperature=109.12°C | ⚠ CRITICAL: Vibration=2.0945 mm/s
3,2024-02-27 06:00:00,CRITICAL,0.8572,ML model predicts FAILURE (prob=85.7%) | ⚠ CRITICAL: Temperature=114.33°C | ⚠ CRITICAL: Vibration=2.052 mm/s
2,2024-02-25 18:00:00,CRITICAL,0.8568,ML model predicts FAILURE (prob=85.7%) | ⚠ CRITICAL: Temperature=110.11°C | ⚠ CRITICAL: Vibration=2.0287 mm/s
1,2024-02-23 03:00:00,CRITICAL,0.8568,ML model predicts FAILURE (prob=85.7%) | ⚠ WARNING: Temperature=95.43°C | ⚠ CRITICAL: Vibration=2.008 mm/s
3,2024-02-23 09:00:00,CRITICAL,0.8568,ML model predicts FAILURE (prob=85.7%) | ⚠ WARNING: Temperature=107.57°C
5,2024-02-28 18:00:00,CRITICAL,0.8567,ML model predicts FAILURE (prob=85.7%) | ⚠ CRITICAL: Temperature=114.83°C | ⚠ CRITICAL: Vibration=2.2212 mm/s
5,2024-02-25 09:00:00,CRITICAL,0.8567,ML model predicts FAILURE (prob=85.7%) | ⚠ WARNING: Temperature=106.84°C
2,2024-02-22 09:00:00,CRITICAL,0.8562,ML model predicts FAILURE (prob=85.6%) | ⚠ WARNING: Temperature=109.65°C
5,2024-02-24 18:00:00,CRITICAL,0.856,ML model predicts FAILURE (prob=85.6%) | ⚠ WARNING: Temperature=107.41°C
4,2024-02-18 13:00:00,CRITICAL,0.8556,ML model predicts FAILURE (prob=85.6%) | ⚠ WARNING: Temperature=100.63°C
1,2024-02-27 02:00:00,CRITICAL,0.8555,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=101.82°C | ⚠ CRITICAL: Vibration=2.2051 mm/s
1,2024-02-18 20:00:00,CRITICAL,0.8555,ML model predicts FAILURE (prob=85.5%)
4,2024-02-23 07:00:00,CRITICAL,0.855,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=108.23°C | ⚠ CRITICAL: Vibration=2.0337 mm/s
2,2024-02-25 20:00:00,CRITICAL,0.855,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=108.17°C
1,2024-02-23 20:00:00,CRITICAL,0.855,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=97.15°C | ⚠ CRITICAL: Vibration=2.0621 mm/s
4,2024-02-18 10:00:00,CRITICAL,0.855,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=100.84°C
4,2024-02-29 18:00:00,CRITICAL,0.8548,ML model predicts FAILURE (prob=85.5%) | ⚠ CRITICAL: Temperature=114.51°C | ⚠ CRITICAL: Vibration=2.3613 mm/s
4,2024-02-26 23:00:00,CRITICAL,0.8546,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=109.27°C | ⚠ CRITICAL: Vibration=2.1591 mm/s
1,2024-02-23 12:00:00,CRITICAL,0.8546,ML model predicts FAILURE (prob=85.5%) | ⚠ WARNING: Temperature=97.86°C
1,2024-02-27 16:00:00,CRITICAL,0.8537,ML model predicts FAILURE (prob=85.4%) | ⚠ WARNING: Temperature=104.62°C | ⚠ CRITICAL: Vibration=2.2986 mm/s
3,2024-02-27 09:00:00,CRITICAL,0.8534,ML model predicts FAILURE (prob=85.3%) | ⚠ CRITICAL: Temperature=114.39°C | ⚠ CRITICAL: Vibration=2.0723 mm/s
5,2024-02-29 22:00:00,CRITICAL,0.8532,ML model predicts FAILURE (prob=85.3%) | ⚠ CRITICAL: Temperature=112.83°C | ⚠ CRITICAL: Vibration=2.2817 mm/s
2,2024-02-24 11:00:00,CRITICAL,0.8529,ML model predicts FAILURE (prob=85.3%) | ⚠ CRITICAL: Temperature=110.12°C
5,2024-02-28 19:00:00,CRITICAL,0.8526,ML model predicts FAILURE (prob=85.3%) | ⚠ CRITICAL: Temperature=116.4°C | ⚠ CRITICAL: Vibration=2.1955 mm/s
5,2024-02-22 07:00:00,CRITICAL,0.8526,ML model predicts FAILURE (prob=85.3%) | ⚠ WARNING: Temperature=105.71°C
5,2024-02-27 20:00:00,CRITICAL,0.8526,ML model predicts FAILURE (prob=85.3%) | ⚠ CRITICAL: Temperature=110.47°C | ⚠ CRITICAL: Vibration=2.0946 mm/s
4,2024-02-25 23:00:00,CRITICAL,0.8525,ML model predicts FAILURE (prob=85.2%) | ⚠ WARNING: Temperature=108.92°C | ⚠ CRITICAL: Vibration=2.1746 mm/s
4,2024-02-23 18:00:00,CRITICAL,0.8524,ML model predicts FAILURE (prob=85.2%) | ⚠ WARNING: Temperature=106.48°C | ⚠ CRITICAL: Vibration=2.0009 mm/s
5,2024-02-25 06:00:00,CRITICAL,0.8522,ML model predicts FAILURE (prob=85.2%) | ⚠ WARNING: Temperature=105.81°C
4,2024-02-18 09:00:00,CRITICAL,0.852,ML model predicts FAILURE (prob=85.2%) | ⚠ WARNING: Temperature=102.07°C
3,2024-02-20 05:00:00,CRITICAL,0.8519,ML model predicts FAILURE (prob=85.2%) | ⚠ WARNING: Temperature=108.27°C
5,2024-02-28 13:00:00,CRITICAL,0.8518,ML model predicts FAILURE (prob=85.2%) | ⚠ CRITICAL: Temperature=115.14°C | ⚠ CRITICAL: Vibration=2.131 mm/s
1,2024-02-13 21:00:00,CRITICAL,0.8514,ML model predicts FAILURE (prob=85.1%)
5,2024-02-23 18:00:00,CRITICAL,0.8512,ML model predicts FAILURE (prob=85.1%) | ⚠ WARNING: Temperature=107.47°C
1,2024-02-28 23:00:00,CRITICAL,0.8511,ML model predicts FAILURE (prob=85.1%) | ⚠ WARNING: Temperature=104.72°C | ⚠ CRITICAL: Vibration=2.3706 mm/s
5,2024-02-28 01:00:00,CRITICAL,0.851,ML model predicts FAILURE (prob=85.1%) | ⚠ CRITICAL: Temperature=113.47°C | ⚠ CRITICAL: Vibration=2.1246 mm/s
5,2024-02-21 10:00:00,CRITICAL,0.8509,ML model predicts FAILURE (prob=85.1%) | ⚠ WARNING: Temperature=105.45°C
4,2024-02-25 08:00:00,CRITICAL,0.8506,ML model predicts FAILURE (prob=85.1%) | ⚠ WARNING: Temperature=107.55°C | ⚠ CRITICAL: Vibration=2.1143 mm/s
3,2024-02-27 12:00:00,CRITICAL,0.8503,ML model predicts FAILURE (prob=85.0%) | ⚠ CRITICAL: Temperature=116.28°C | ⚠ CRITICAL: Vibration=2.1845 mm/s
5,2024-02-19 05:00:00,CRITICAL,0.8502,ML model predicts FAILURE (prob=85.0%) | ⚠ WARNING: Temperature=100.95°C
1,2024-02-25 04:00:00,CRITICAL,0.8502,ML model predicts FAILURE (prob=85.0%) | ⚠ WARNING: Temperature=100.79°C | ⚠ CRITICAL: Vibration=2.1801 mm/s
3,2024-02-28 19:00:00,CRITICAL,0.8499,ML model predicts FAILURE (prob=85.0%) | ⚠ CRITICAL: Temperature=116.51°C | ⚠ CRITICAL: Vibration=2.1571 mm/s
4,2024-02-17 02:00:00,CRITICAL,0.8499,ML model predicts FAILURE (prob=85.0%) | ⚠ WARNING: Temperature=102.43°C
1,2024-02-29 01:00:00,CRITICAL,0.8495,ML model predicts FAILURE (prob=85.0%) | ⚠ WARNING: Temperature=105.0°C | ⚠ CRITICAL: Vibration=2.458 mm/s
5,2024-02-27 02:00:00,CRITICAL,0.849,ML model predicts FAILURE (prob=84.9%) | ⚠ CRITICAL: Temperature=110.85°C
1,2024-02-23 18:00:00,CRITICAL,0.8488,ML model predicts FAILURE (prob=84.9%) | ⚠ WARNING: Temperature=97.24°C | ⚠ CRITICAL: Vibration=2.0773 mm/s
4,2024-02-29 14:00:00,CRITICAL,0.8483,ML model predicts FAILURE (prob=84.8%) | ⚠ CRITICAL: Temperature=114.85°C | ⚠ CRITICAL: Vibration=2.2663 mm/s
2,2024-02-27 22:00:00,CRITICAL,0.8476,ML model predicts FAILURE (prob=84.8%) | ⚠ CRITICAL: Temperature=113.81°C | ⚠ CRITICAL: Vibration=2.145 mm/s
1,2024-02-23 21:00:00,CRITICAL,0.8476,ML model predicts FAILURE (prob=84.8%)
1,2024-02-25 08:00:00,CRITICAL,0.8473,ML model predicts FAILURE (prob=84.7%) | ⚠ WARNING: Temperature=96.44°C | ⚠ CRITICAL: Vibration=2.0911 mm/s
2,2024-02-26 03:00:00,CRITICAL,0.847,ML model predicts FAILURE (prob=84.7%) | ⚠ CRITICAL: Temperature=110.93°C
3,2024-02-26 14:00:00,CRITICAL,0.847,ML model predicts FAILURE (prob=84.7%) | ⚠ CRITICAL: Temperature=116.83°C
2,2024-02-20 00:00:00,CRITICAL,0.8468,ML model predicts FAILURE (prob=84.7%) | ⚠ WARNING: Temperature=104.82°C
2,2024-02-29 23:00:00,CRITICAL,0.8468,ML model predicts FAILURE (prob=84.7%) | ⚠ CRITICAL: Temperature=113.96°C | ⚠ CRITICAL: Vibration=2.2087 mm/s
4,2024-02-17 05:00:00,CRITICAL,0.8466,ML model predicts FAILURE (prob=84.7%) | ⚠ WARNING: Temperature=96.53°C
4,2024-02-29 12:00:00,CRITICAL,0.8462,ML model predicts FAILURE (prob=84.6%) | ⚠ CRITICAL: Temperature=113.28°C | ⚠ CRITICAL: Vibration=2.3398 mm/s
3,2024-02-28 18:00:00,CRITICAL,0.8461,ML model predicts FAILURE (prob=84.6%) | ⚠ CRITICAL: Temperature=117.18°C | ⚠ CRITICAL: Vibration=2.2214 mm/s
3,2024-02-28 21:00:00,CRITICAL,0.846,ML model predicts FAILURE (prob=84.6%) | ⚠ CRITICAL: Temperature=114.36°C | ⚠ CRITICAL: Vibration=2.1674 mm/s
3,2024-02-25 14:00:00,CRITICAL,0.8459,ML model predicts FAILURE (prob=84.6%) | ⚠ CRITICAL: Temperature=113.74°C
4,2024-02-18 17:00:00,CRITICAL,0.8456,ML model predicts FAILURE (prob=84.6%) | ⚠ WARNING: Temperature=102.55°C
4,2024-02-27 14:00:00,CRITICAL,0.8454,ML model predicts FAILURE (prob=84.5%) | ⚠ WARNING: Temperature=106.02°C | ⚠ CRITICAL: Vibration=2.2324 mm/s
3,2024-02-22 14:00:00,CRITICAL,0.8449,ML model predicts FAILURE (prob=84.5%) | ⚠ WARNING: Temperature=108.64°C
3,2024-02-21 17:00:00,CRITICAL,0.8449,ML model predicts FAILURE (prob=84.5%) | ⚠ WARNING: Temperature=107.61°C
3,2024-02-24 04:00:00,CRITICAL,0.844,ML model predicts FAILURE (prob=84.4%) | ⚠ CRITICAL: Temperature=110.08°C | ⚠ CRITICAL: Vibration=2.0007 mm/s
5,2024-02-25 07:00:00,CRITICAL,0.8433,ML model predicts FAILURE (prob=84.3%) | ⚠ WARNING: Temperature=108.34°C | ⚠ CRITICAL: Vibration=2.009 mm/s
4,2024-02-22 05:00:00,CRITICAL,0.8431,ML model predicts FAILURE (prob=84.3%) | ⚠ WARNING: Temperature=107.0°C
2,2024-02-27 12:00:00,CRITICAL,0.8429,ML model predicts FAILURE (prob=84.3%) | ⚠ CRITICAL: Temperature=113.11°C
2,2024-02-22 18:00:00,CRITICAL,0.8427,ML model predicts FAILURE (prob=84.3%) | ⚠ WARNING: Temperature=104.4°C
2,2024-02-29 18:00:00,CRITICAL,0.8426,ML model predicts FAILURE (prob=84.3%) | ⚠ CRITICAL: Temperature=115.09°C | ⚠ CRITICAL: Vibration=2.1272 mm/s
5,2024-02-28 08:00:00,CRITICAL,0.8425,ML model predicts FAILURE (prob=84.2%) | ⚠ CRITICAL: Temperature=110.41°C | ⚠ CRITICAL: Vibration=2.2205 mm/s
2,2024-02-27 14:00:00,CRITICAL,0.8425,ML model predicts FAILURE (prob=84.2%) | ⚠ CRITICAL: Temperature=114.51°C | ⚠ CRITICAL: Vibration=2.0584 mm/s
5,2024-02-22 10:00:00,CRITICAL,0.8424,ML model predicts FAILURE (prob=84.2%) | ⚠ WARNING: Temperature=104.01°C
1,2024-02-26 11:00:00,CRITICAL,0.8423,ML model predicts FAILURE (prob=84.2%) | ⚠ WARNING: Temperature=101.12°C | ⚠ CRITICAL: Vibration=2.183 mm/s
4,2024-02-27 17:00:00,CRITICAL,0.8418,ML model predicts FAILURE (prob=84.2%) | ⚠ WARNING: Temperature=109.92°C | ⚠ CRITICAL: Vibration=2.2344 mm/s
4,2024-02-15 18:00:00,CRITICAL,0.8417,ML model predicts FAILURE (prob=84.2%) | ⚠ WARNING: Temperature=99.2°C
5,2024-02-29 06:00:00,CRITICAL,0.8415,ML model predicts FAILURE (prob=84.2%) | ⚠ CRITICAL: Temperature=113.31°C | ⚠ CRITICAL: Vibration=2.1891 mm/s
1,2024-02-28 05:00:00,CRITICAL,0.8414,ML model predicts FAILURE (prob=84.1%) | ⚠ WARNING: Temperature=103.65°C | ⚠ CRITICAL: Vibration=2.2628 mm/s
1,2024-02-29 03:00:00,CRITICAL,0.8412,ML model predicts FAILURE (prob=84.1%) | ⚠ WARNING: Temperature=107.82°C | ⚠ CRITICAL: Vibration=2.3839 mm/s
2,2024-02-26 18:00:00,CRITICAL,0.8412,ML model predicts FAILURE (prob=84.1%) | ⚠ CRITICAL: Temperature=110.77°C | ⚠ CRITICAL: Vibration=2.0268 mm/s
3,2024-02-19 21:00:00,CRITICAL,0.8409,ML model predicts FAILURE (prob=84.1%) | ⚠ WARNING: Temperature=99.98°C
2,2024-02-23 10:00:00,CRITICAL,0.8409,ML model predicts FAILURE (prob=84.1%) | ⚠ WARNING: Temperature=109.96°C
3,2024-02-26 02:00:00,CRITICAL,0.8402,ML model predicts FAILURE (prob=84.0%) | ⚠ CRITICAL: Temperature=115.18°C | ⚠ CRITICAL: Vibration=2.006 mm/s
4,2024-02-22 10:00:00,CRITICAL,0.8402,ML model predicts FAILURE (prob=84.0%) | ⚠ WARNING: Temperature=105.95°C
2,2024-02-27 11:00:00,CRITICAL,0.8402,ML model predicts FAILURE (prob=84.0%) | ⚠ CRITICAL: Temperature=113.04°C | ⚠ CRITICAL: Vibration=2.048 mm/s
1,2024-02-24 13:00:00,CRITICAL,0.8401,ML model predicts FAILURE (prob=84.0%) | ⚠ WARNING: Temperature=98.57°C | ⚠ CRITICAL: Vibration=2.1263 mm/s
2,2024-02-29 20:00:00,CRITICAL,0.84,ML model predicts FAILURE (prob=84.0%) | ⚠ CRITICAL: Temperature=115.73°C | ⚠ CRITICAL: Vibration=2.1412 mm/s
1,2024-02-25 11:00:00,CRITICAL,0.8395,ML model predicts FAILURE (prob=84.0%) | ⚠ WARNING: Temperature=101.53°C | ⚠ CRITICAL: Vibration=2.1077 mm/s
1,2024-02-27 22:00:00,CRITICAL,0.8392,ML model predicts FAILURE (prob=83.9%) | ⚠ WARNING: Temperature=105.96°C | ⚠ CRITICAL: Vibration=2.2793 mm/s
1,2024-02-27 04:00:00,CRITICAL,0.8391,ML model predicts FAILURE (prob=83.9%) | ⚠ WARNING: Temperature=97.29°C | ⚠ CRITICAL: Vibration=2.1763 mm/s
3,2024-02-20 21:00:00,CRITICAL,0.8388,ML model predicts FAILURE (prob=83.9%) | ⚠ WARNING: Temperature=107.17°C
4,2024-02-28 13:00:00,CRITICAL,0.8387,ML model predicts FAILURE (prob=83.9%) | ⚠ CRITICAL: Temperature=113.2°C | ⚠ CRITICAL: Vibration=2.2926 mm/s
5,2024-02-25 12:00:00,CRITICAL,0.8387,ML model predicts FAILURE (prob=83.9%) | ⚠ WARNING: Temperature=107.85°C
3,2024-02-26 07:00:00,CRITICAL,0.8382,ML model predicts FAILURE (prob=83.8%) | ⚠ CRITICAL: Temperature=110.3°C | ⚠ CRITICAL: Vibration=2.1404 mm/s
5,2024-02-27 05:00:00,CRITICAL,0.8382,ML model predicts FAILURE (prob=83.8%) | ⚠ CRITICAL: Temperature=111.23°C
5,2024-02-15 12:00:00,CRITICAL,0.8381,ML model predicts FAILURE (prob=83.8%) | ⚠ WARNING: Temperature=96.73°C
4,2024-02-23 12:00:00,CRITICAL,0.8374,ML model predicts FAILURE (prob=83.7%) | ⚠ WARNING: Temperature=109.08°C | ⚠ CRITICAL: Vibration=2.0564 mm/s
2,2024-02-21 19:00:00,CRITICAL,0.8366,ML model predicts FAILURE (prob=83.7%) | ⚠ WARNING: Temperature=104.24°C
2,2024-02-22 17:00:00,CRITICAL,0.836,ML model predicts FAILURE (prob=83.6%) | ⚠ WARNING: Temperature=107.63°C
5,2024-02-27 04:00:00,CRITICAL,0.8359,ML model predicts FAILURE (prob=83.6%) | ⚠ CRITICAL: Temperature=112.46°C | ⚠ CRITICAL: Vibration=2.0183 mm/s
1,2024-02-27 17:00:00,CRITICAL,0.8356,ML model predicts FAILURE (prob=83.6%) | ⚠ WARNING: Temperature=102.82°C | ⚠ CRITICAL: Vibration=2.262 mm/s
1,2024-02-14 04:00:00,CRITICAL,0.8352,ML model predicts FAILURE (prob=83.5%)
3,2024-02-26 00:00:00,CRITICAL,0.835,ML model predicts FAILURE (prob=83.5%) | ⚠ CRITICAL: Temperature=116.93°C | ⚠ CRITICAL: Vibration=2.0468 mm/s
4,2024-02-15 05:00:00,CRITICAL,0.8345,ML model predicts FAILURE (prob=83.5%) | ⚠ WARNING: Temperature=95.89°C
2,2024-02-22 16:00:00,CRITICAL,0.8344,ML model predicts FAILURE (prob=83.4%) | ⚠ WARNING: Temperature=108.04°C
1,2024-02-22 03:00:00,CRITICAL,0.8343,ML model predicts FAILURE (prob=83.4%)
4,2024-02-27 03:00:00,CRITICAL,0.8342,ML model predicts FAILURE (prob=83.4%) | ⚠ CRITICAL: Temperature=111.54°C | ⚠ CRITICAL: Vibration=2.1911 mm/s
4,2024-02-18 14:00:00,CRITICAL,0.8341,ML model predicts FAILURE (prob=83.4%) | ⚠ WARNING: Temperature=98.53°C
3,2024-02-19 17:00:00,CRITICAL,0.8339,ML model predicts FAILURE (prob=83.4%) | ⚠ WARNING: Temperature=103.06°C
3,2024-02-22 07:00:00,CRITICAL,0.8338,ML model predicts FAILURE (prob=83.4%) | ⚠ WARNING: Temperature=107.41°C
2,2024-02-20 04:00:00,CRITICAL,0.8337,ML model predicts FAILURE (prob=83.4%) | ⚠ WARNING: Temperature=99.59°C
1,2024-02-26 04:00:00,CRITICAL,0.8333,ML model predicts FAILURE (prob=83.3%) | ⚠ WARNING: Temperature=103.66°C | ⚠ CRITICAL: Vibration=2.1861 mm/s
3,2024-02-24 21:00:00,CRITICAL,0.8332,ML model predicts FAILURE (prob=83.3%) | ⚠ CRITICAL: Temperature=113.04°C
3,2024-02-25 06:00:00,CRITICAL,0.8332,ML model predicts FAILURE (prob=83.3%) | ⚠ CRITICAL: Temperature=112.78°C | ⚠ CRITICAL: Vibration=2.0027 mm/s
4,2024-02-23 10:00:00,CRITICAL,0.8326,ML model predicts FAILURE (prob=83.3%) | ⚠ WARNING: Temperature=103.6°C
2,2024-02-29 17:00:00,CRITICAL,0.8324,ML model predicts FAILURE (prob=83.2%) | ⚠ CRITICAL: Temperature=114.89°C | ⚠ CRITICAL: Vibration=2.1904 mm/s
5,2024-02-27 01:00:00,CRITICAL,0.8321,ML model predicts FAILURE (prob=83.2%) | ⚠ WARNING: Temperature=108.54°C | ⚠ CRITICAL: Vibration=2.0883 mm/s
3,2024-02-25 16:00:00,CRITICAL,0.8321,ML model predicts FAILURE (prob=83.2%) | ⚠ CRITICAL: Temperature=113.97°C | ⚠ CRITICAL: Vibration=2.1218 mm/s
5,2024-02-21 13:00:00,CRITICAL,0.8321,ML model predicts FAILURE (prob=83.2%) | ⚠ WARNING: Temperature=107.23°C
4,2024-02-23 15:00:00,CRITICAL,0.8318,ML model predicts FAILURE (prob=83.2%) | ⚠ WARNING: Temperature=106.4°C | ⚠ CRITICAL: Vibration=2.0628 mm/s
2,2024-02-23 12:00:00,CRITICAL,0.8317,ML model predicts FAILURE (prob=83.2%) | ⚠ WARNING: Temperature=107.2°C
1,2024-02-24 18:00:00,CRITICAL,0.8316,ML model predicts FAILURE (prob=83.2%) | ⚠ WARNING: Temperature=101.65°C | ⚠ CRITICAL: Vibration=2.1431 mm/s
2,2024-02-27 15:00:00,CRITICAL,0.8313,ML model predicts FAILURE (prob=83.1%) | ⚠ CRITICAL: Temperature=113.04°C | ⚠ CRITICAL: Vibration=2.0494 mm/s
5,2024-02-29 03:00:00,CRITICAL,0.8311,ML model predicts FAILURE (prob=83.1%) | ⚠ CRITICAL: Temperature=110.29°C | ⚠ CRITICAL: Vibration=2.1412 mm/s
3,2024-02-18 16:00:00,CRITICAL,0.8309,ML model predicts FAILURE (prob=83.1%) | ⚠ WARNING: Temperature=104.59°C
3,2024-02-22 13:00:00,CRITICAL,0.8304,ML model predicts FAILURE (prob=83.0%) | ⚠ WARNING: Temperature=106.51°C
5,2024-02-21 11:00:00,CRITICAL,0.8302,ML model predicts FAILURE (prob=83.0%) | ⚠ WARNING: Temperature=106.14°C
3,2024-02-20 00:00:00,CRITICAL,0.8302,ML model predicts FAILURE (prob=83.0%) | ⚠ WARNING: Temperature=105.62°C
3,2024-02-26 10:00:00,CRITICAL,0.83,ML model predicts FAILURE (prob=83.0%) | ⚠ CRITICAL: Temperature=114.72°C
5,2024-02-20 21:00:00,CRITICAL,0.8299,ML model predicts FAILURE (prob=83.0%) | ⚠ WARNING: Temperature=104.27°C
3,2024-02-20 11:00:00,CRITICAL,0.8296,ML model predicts FAILURE (prob=83.0%) | ⚠ WARNING: Temperature=106.13°C
3,2024-02-22 09:00:00,CRITICAL,0.8296,ML model predicts FAILURE (prob=83.0%) | ⚠ CRITICAL: Temperature=110.85°C
1,2024-02-26 08:00:00,CRITICAL,0.8294,ML model predicts FAILURE (prob=82.9%) | ⚠ WARNING: Temperature=97.77°C | ⚠ CRITICAL: Vibration=2.2334 mm/s
3,2024-02-18 15:00:00,CRITICAL,0.8293,ML model predicts FAILURE (prob=82.9%) | ⚠ WARNING: Temperature=103.12°C
3,2024-02-15 23:00:00,CRITICAL,0.8288,ML model predicts FAILURE (prob=82.9%) | ⚠ WARNING: Temperature=101.02°C
5,2024-02-27 22:00:00,CRITICAL,0.8285,ML model predicts FAILURE (prob=82.8%) | ⚠ WARNING: Temperature=109.51°C | ⚠ CRITICAL: Vibration=2.0411 mm/s
4,2024-02-25 07:00:00,CRITICAL,0.8284,ML model predicts FAILURE (prob=82.8%) | ⚠ WARNING: Temperature=107.46°C | ⚠ CRITICAL: Vibration=2.1593 mm/s
3,2024-02-29 08:00:00,CRITICAL,0.8281,ML model predicts FAILURE (prob=82.8%) | ⚠ CRITICAL: Temperature=113.67°C | ⚠ CRITICAL: Vibration=2.3017 mm/s
3,2024-02-29 11:00:00,CRITICAL,0.8281,ML model predicts FAILURE (prob=82.8%) | ⚠ CRITICAL: Temperature=120.46°C | ⚠ CRITICAL: Vibration=2.2496 mm/s
3,2024-02-29 23:00:00,CRITICAL,0.8279,ML model predicts FAILURE (prob=82.8%) | ⚠ CRITICAL: Temperature=120.64°C | ⚠ CRITICAL: Vibration=2.2853 mm/s
1,2024-02-25 02:00:00,CRITICAL,0.8278,ML model predicts FAILURE (prob=82.8%) | ⚠ WARNING: Temperature=101.68°C | ⚠ CRITICAL: Vibration=2.0618 mm/s
3,2024-02-24 00:00:00,CRITICAL,0.8277,ML model predicts FAILURE (prob=82.8%) | ⚠ CRITICAL: Temperature=111.11°C
5,2024-02-15 13:00:00,CRITICAL,0.8275,ML model predicts FAILURE (prob=82.8%) | ⚠ WARNING: Temperature=97.88°C
2,2024-02-21 11:00:00,CRITICAL,0.8275,ML model predicts FAILURE (prob=82.8%) | ⚠ WARNING: Temperature=107.47°C
