machine_id,timestamp,temperature,vibration,pressure,rpm,oil_level,failure
1,2024-01-15 22:00:00,76.84,0.7171,104.76,1478.5,74.58,0
1,2024-01-15 23:00:00,73.86,0.7888,103.13,1482.4,74.06,0
1,2024-01-16 00:00:00,72.86,0.7922,104.18,1492.2,71.54,0
1,2024-01-16 01:00:00,73.79,0.7585,96.03,1484.5,74.21,0
1,2024-01-16 02:00:00,76.25,0.7709,100.14,1504.2,73.98,0
1,2024-01-16 03:00:00,78.0,0.8212,96.76,1463.4,75.16,0
1,2024-01-16 04:00:00,76.36,0.8291,107.49,1467.1,75.88,0
1,2024-01-16 05:00:00,72.3,0.773,105.12,1483.5,74.16,0
1,2024-01-16 06:00:00,70.36,0.7962,94.47,1471.6,74.09,0
1,2024-01-16 07:00:00,68.58,0.9117,106.01,1493.9,74.03,0
1,2024-01-16 08:00:00,77.92,0.8027,107.35,1479.7,74.41,0
1,2024-01-16 09:00:00,76.99,0.8264,105.04,1487.0,73.7,1
1,2024-01-16 10:00:00,75.88,0.7564,91.26,1499.1,75.25,0
1,2024-01-16 11:00:00,71.23,0.803,103.28,1489.5,75.75,0
1,2024-01-16 12:00:00,73.16,0.7862,98.34,1478.0,75.92,0
1,2024-01-16 13:00:00,73.75,0.7971,103.2,1468.6,73.62,0
1,2024-01-16 14:00:00,74.66,0.7472,104.01,1522.0,74.55,0
1,2024-01-16 15:00:00,73.26,0.8767,96.96,1477.5,72.96,0
1,2024-01-16 16:00:00,73.49,0.7068,103.68,1506.0,73.11,0
1,2024-01-16 17:00:00,73.72,0.719,102.95,1534.0,74.2,0
1,2024-01-16 18:00:00,75.74,0.7693,112.95,1455.6,73.62,0
1,2024-01-16 19:00:00,73.9,0.7298,100.67,1484.8,74.76,0
1,2024-01-16 20:00:00,74.18,0.8185,99.88,1461.0,73.45,0
1,2024-01-16 21:00:00,74.42,0.824,102.09,1480.4,74.64,0
1,2024-01-16 22:00:00,72.2,0.8451,108.95,1516.7,74.37,0
1,2024-01-16 23:00:00,71.73,0.7887,101.98,1468.1,74.74,0
1,2024-01-17 00:00:00,75.1,0.8409,101.2,1475.6,74.1,0
1,2024-01-17 01:00:00,73.2,0.7881,98.73,1507.9,73.93,0
1,2024-01-17 02:00:00,71.5,0.7267,103.2,1495.9,74.2,0
1,2024-01-17 03:00:00,75.39,0.7735,105.91,1453.5,74.98,0
1,2024-01-17 04:00:00,72.81,0.7787,94.31,1493.4,74.29,0
1,2024-01-17 05:00:00,73.87,0.8147,104.86,1532.2,72.5,0
1,2024-01-17 06:00:00,72.65,0.8581,105.83,1486.8,75.47,0
1,2024-01-17 07:00:00,73.47,0.7385,101.86,1467.5,74.41,0
1,2024-01-17 08:00:00,73.56,0.8341,101.97,1506.7,75.3,0
1,2024-01-17 09:00:00,73.58,0.8745,96.56,1506.0,75.22,0
1,2024-01-17 10:00:00,74.55,0.8662,99.04,1459.0,74.71,0
1,2024-01-17 11:00:00,69.23,0.76,96.47,1505.9,72.86,0
1,2024-01-17 12:00:00,73.86,0.8719,96.58,1468.3,74.86,0
1,2024-01-17 13:00:00,75.54,0.8552,100.63,1480.2,75.41,0
1,2024-01-17 14:00:00,73.2,0.8283,110.89,1499.8,74.45,0
1,2024-01-17 15:00:00,73.28,0.8502,94.35,1513.1,72.97,0
1,2024-01-17 16:00:00,74.5,0.7707,90.32,1495.1,75.04,0
1,2024-01-17 17:00:00,76.44,0.8309,104.34,1505.2,74.36,0
1,2024-01-17 18:00:00,73.4,0.8472,95.35,1467.4,74.99,0
1,2024-01-17 19:00:00,76.36,0.8208,105.18,1469.9,73.54,0
1,2024-01-17 20:00:00,73.08,0.8941,101.53,1500.8,74.69,0
1,2024-01-17 21:00:00,72.52,0.8477,102.08,1491.7,73.24,0
1,2024-01-17 22:00:00,74.06,0.837,103.04,1519.3,72.89,0
1,2024-01-17 23:00:00,74.0,0.8004,97.5,1505.3,73.49,0
1,2024-01-18 00:00:00,73.28,0.8638,107.36,1530.1,73.94,0
1,2024-01-18 01:00:00,73.31,0.7746,95.04,1460.9,74.97,0
1,2024-01-18 02:00:00,73.24,0.8193,98.27,1509.9,75.66,0
1,2024-01-18 03:00:00,73.31,0.8199,99.04,1494.4,74.34,0
1,2024-01-18 04:00:00,72.27,0.8546,109.38,1481.2,73.53,0
1,2024-01-18 05:00:00,73.6,0.8466,101.53,1491.7,73.06,0
1,2024-01-18 06:00:00,77.71,0.7995,98.55,1525.0,72.7,0
1,2024-01-18 07:00:00,71.37,0.8269,94.51,1472.5,72.79,0
1,2024-01-18 08:00:00,74.89,0.8517,101.33,1494.6,73.98,0
1,2024-01-18 09:00:00,73.1,0.7677,105.89,1507.0,72.63,0
1,2024-01-18 10:00:00,71.6,0.8799,105.02,1460.0,73.55,0
1,2024-01-18 11:00:00,75.32,0.8867,107.58,1486.0,73.71,0
1,2024-01-18 12:00:00,74.13,0.754,101.17,1500.5,73.36,0
1,2024-01-18 13:00:00,75.64,0.8349,100.84,1495.0,73.37,0
1,2024-01-18 14:00:00,71.61,0.8149,110.1,1480.6,73.74,0
1,2024-01-18 15:00:00,74.66,0.7731,105.15,1480.3,73.98,0
1,2024-01-18 16:00:00,75.57,0.8669,98.2,1472.9,75.41,0
1,2024-01-18 17:00:00,74.27,0.8104,102.89,1500.2,74.17,0
1,2024-01-18 18:00:00,72.09,0.8506,108.77,1503.8,73.84,0
1,2024-01-18 19:00:00,78.33,0.8752,100.63,1511.5,76.04,0
1,2024-01-18 20:00:00,76.54,0.8284,107.2,1502.8,75.8,0
1,2024-01-18 21:00:00,73.44,0.8124,110.26,1529.8,72.88,0
1,2024-01-18 22:00:00,74.0,0.7549,98.2,1490.0,74.43,0
1,2024-01-18 23:00:00,74.94,0.8197,108.86,1464.7,74.44,0
1,2024-01-19 00:00:00,76.08,0.7933,102.32,1493.0,72.93,0
1,2024-01-19 01:00:00,75.67,0.7918,97.51,1548.6,74.85,0
1,2024-01-19 02:00:00,77.12,0.8235,98.29,1509.7,72.45,0
1,2024-01-19 03:00:00,72.32,0.8362,97.36,1493.0,76.57,0
1,2024-01-19 04:00:00,75.9,0.8909,102.49,1492.7,73.19,0
1,2024-01-19 05:00:00,78.26,0.8731,96.97,1500.5,72.65,0
1,2024-01-19 06:00:00,75.32,0.9374,100.19,1497.8,72.78,0
1,2024-01-19 07:00:00,74.54,0.9724,103.76,1461.7,72.98,0
1,2024-01-19 08:00:00,75.35,0.8741,91.12,1517.4,74.88,0
1,2024-01-19 09:00:00,70.49,0.8093,104.25,1436.4,73.53,0
1,2024-01-19 10:00:00,76.26,0.9645,102.83,1470.7,73.18,0
1,2024-01-19 11:00:00,73.6,0.8046,104.82,1506.1,73.27,0
1,2024-01-19 12:00:00,69.83,0.8682,101.33,1473.6,75.52,0
1,2024-01-19 13:00:00,77.13,0.8701,110.34,1496.3,73.87,0
1,2024-01-19 14:00:00,71.06,0.8475,100.35,1517.4,73.81,0
1,2024-01-19 15:00:00,74.66,0.8177,101.22,1513.4,73.01,0
1,2024-01-19 16:00:00,74.72,0.9056,104.01,1489.5,73.65,0
1,2024-01-19 17:00:00,74.17,0.9194,99.06,1451.0,74.06,0
1,2024-01-19 18:00:00,72.79,0.7867,100.58,1476.1,75.19,0
1,2024-01-19 19:00:00,74.75,0.8936,95.82,1484.4,73.42,0
1,2024-01-19 20:00:00,75.88,0.9375,108.48,1496.6,74.16,0
1,2024-01-19 21:00:00,76.6,0.8832,97.19,1516.3,74.1,0
1,2024-01-19 22:00:00,75.67,0.8577,103.27,1492.6,73.93,0
1,2024-01-19 23:00:00,78.27,0.8739,106.19,1467.5,73.78,0
1,2024-01-20 00:00:00,73.43,0.9119,98.32,1467.9,72.61,0
1,2024-01-20 01:00:00,74.05,0.8668,105.98,1469.8,74.88,0
1,2024-01-20 02:00:00,77.66,0.8967,106.09,1466.0,73.45,0
1,2024-01-20 03:00:00,75.35,0.8089,96.98,1499.8,72.39,0
1,2024-01-20 04:00:00,72.43,0.8994,106.67,1498.5,74.04,0
1,2024-01-20 05:00:00,77.01,0.8824,98.74,1467.5,71.36,1
1,2024-01-20 06:00:00,74.85,0.8948,98.74,1489.0,72.07,0
1,2024-01-20 07:00:00,77.86,0.8546,105.08,1494.3,73.61,0
1,2024-01-20 08:00:00,74.13,0.8781,107.22,1471.3,73.66,0
1,2024-01-20 09:00:00,76.2,0.8219,100.19,1486.7,73.14,0
1,2024-01-20 10:00:00,71.96,0.9056,95.4,1501.2,74.6,1
1,2024-01-20 11:00:00,76.86,0.8937,106.85,1527.5,74.28,0
1,2024-01-20 12:00:00,78.88,0.963,110.23,1477.4,71.89,0
1,2024-01-20 13:00:00,74.53,0.8944,90.88,1499.7,74.12,0
1,2024-01-20 14:00:00,75.52,0.8442,107.32,1510.5,73.78,0
1,2024-01-20 15:00:00,75.35,0.9758,101.39,1507.3,74.56,0
1,2024-01-20 16:00:00,76.49,0.8274,95.33,1494.4,72.81,0
1,2024-01-20 17:00:00,79.34,0.8626,103.07,1518.0,74.05,0
1,2024-01-20 18:00:00,73.76,1.0333,95.83,1480.6,71.53,0
1,2024-01-20 19:00:00,76.81,0.9688,109.21,1477.4,73.02,1
1,2024-01-20 20:00:00,74.14,0.8744,105.99,1491.9,73.49,0
1,2024-01-20 21:00:00,77.37,0.9142,97.31,1504.5,72.52,0
1,2024-01-20 22:00:00,76.37,0.8873,107.28,1484.1,72.96,0
1,2024-01-20 23:00:00,74.84,0.8741,97.58,1482.9,71.58,0
1,2024-01-21 00:00:00,72.42,0.8621,98.24,1507.4,72.11,0
1,2024-01-21 01:00:00,74.32,0.8475,94.82,1477.2,73.29,0
1,2024-01-21 02:00:00,75.1,0.9035,105.7,1478.7,71.18,0
1,2024-01-21 03:00:00,75.58,0.8697,102.79,1489.9,75.78,0
1,2024-01-21 04:00:00,73.04,0.9276,97.05,1485.6,71.19,0
1,2024-01-21 05:00:00,75.12,0.8835,98.09,1520.8,72.75,0
1,2024-01-21 06:00:00,78.19,0.9243,99.19,1502.1,74.28,0
1,2024-01-21 07:00:00,76.22,0.8771,105.48,1484.9,71.64,0
1,2024-01-21 08:00:00,69.31,0.8184,99.13,1506.6,72.76,0
1,2024-01-21 09:00:00,78.09,0.9709,99.87,1480.9,72.73,0
1,2024-01-21 10:00:00,76.52,0.8308,99.48,1539.4,71.78,0
1,2024-01-21 11:00:00,77.34,0.9682,95.39,1490.0,71.91,0
1,2024-01-21 12:00:00,74.22,0.8595,103.43,1477.0,73.38,0
1,2024-01-21 13:00:00,75.67,0.8408,102.32,1509.9,72.47,0
1,2024-01-21 14:00:00,76.3,0.8546,103.22,1494.8,73.49,0
1,2024-01-21 15:00:00,74.13,0.9181,99.66,1468.6,72.08,1
1,2024-01-21 16:00:00,76.69,0.9173,107.97,1499.1,72.81,0
1,2024-01-21 17:00:00,73.75,0.8978,96.64,1466.5,72.28,0
1,2024-01-21 18:00:00,76.0,0.9447,109.14,1481.0,72.89,0
1,2024-01-21 19:00:00,73.73,0.8747,108.12,1477.4,73.31,1
1,2024-01-21 20:00:00,74.97,0.8464,113.22,1489.4,72.93,0
1,2024-01-21 21:00:00,77.96,0.7985,109.78,1479.2,73.19,1
1,2024-01-21 22:00:00,73.1,0.8885,102.4,1467.0,72.08,0
1,2024-01-21 23:00:00,75.13,0.8819,107.43,1474.1,73.24,0
1,2024-01-22 00:00:00,77.75,0.8493,104.85,1487.0,72.23,1
1,2024-01-22 01:00:00,75.93,0.911,107.61,1470.3,73.6,0
1,2024-01-22 02:00:00,77.29,0.9167,104.6,1455.3,71.68,0
1,2024-01-22 03:00:00,78.59,0.8633,105.9,1502.0,74.31,0
1,2024-01-22 04:00:00,74.13,0.8446,100.57,1468.5,72.01,0
1,2024-01-22 05:00:00,73.82,0.9414,100.15,1490.9,71.67,0
1,2024-01-22 06:00:00,76.23,0.9345,92.85,1484.5,74.88,0
1,2024-01-22 07:00:00,75.62,0.9344,108.7,1465.3,74.54,0
1,2024-01-22 08:00:00,75.84,0.9416,95.56,1502.7,72.28,0
1,2024-01-22 09:00:00,75.41,0.9739,99.78,1491.2,72.21,0
1,2024-01-22 10:00:00,76.29,0.821,104.97,1451.5,71.56,0
1,2024-01-22 11:00:00,75.96,0.9599,101.59,1509.2,71.91,0
1,2024-01-22 12:00:00,80.27,0.9557,99.97,1501.1,73.21,0
1,2024-01-22 13:00:00,77.48,0.8595,113.11,1514.2,73.34,1
1,2024-01-22 14:00:00,77.33,1.0209,92.32,1495.4,72.66,0
1,2024-01-22 15:00:00,77.4,0.897,110.47,1494.8,71.38,0
1,2024-01-22 16:00:00,72.79,0.97,103.18,1492.3,70.54,0
1,2024-01-22 17:00:00,75.88,0.8902,106.21,1453.2,69.86,0
1,2024-01-22 18:00:00,75.44,0.8551,103.44,1492.7,71.89,0
1,2024-01-22 19:00:00,72.1,0.9306,103.25,1473.2,72.71,0
1,2024-01-22 20:00:00,74.29,0.9063,101.8,1484.4,74.39,0
1,2024-01-22 21:00:00,77.6,0.8746,99.96,1495.5,72.81,0
1,2024-01-22 22:00:00,76.19,0.892,90.06,1506.1,73.04,0
1,2024-01-22 23:00:00,77.5,0.8558,97.43,1477.4,71.85,0
1,2024-01-23 00:00:00,78.97,0.9895,100.15,1469.5,72.24,0
1,2024-01-23 01:00:00,75.98,0.9214,98.32,1452.7,72.93,0
1,2024-01-23 02:00:00,77.4,0.9141,107.81,1511.5,74.06,0
1,2024-01-23 03:00:00,75.59,0.8911,110.04,1498.4,73.14,0
1,2024-01-23 04:00:00,77.03,0.9913,99.78,1506.1,73.31,0
1,2024-01-23 05:00:00,76.32,0.9266,107.03,1443.7,72.71,0
1,2024-01-23 06:00:00,76.31,0.9259,108.47,1468.8,73.87,0
1,2024-01-23 07:00:00,74.42,0.9246,103.82,1468.4,73.4,0
1,2024-01-23 08:00:00,76.94,0.9151,107.33,1504.3,72.98,0
1,2024-01-23 09:00:00,74.51,0.9552,91.56,1459.2,72.24,0
1,2024-01-23 10:00:00,79.82,0.9097,96.7,1477.9,71.38,0
1,2024-01-23 11:00:00,77.54,0.9589,99.11,1479.5,73.25,0
1,2024-01-23 12:00:00,77.03,0.9092,99.1,1480.6,72.31,0
1,2024-01-23 13:00:00,76.95,0.9316,100.7,1447.5,73.98,0
1,2024-01-23 14:00:00,73.43,0.9539,95.78,1500.8,72.23,0
1,2024-01-23 15:00:00,78.48,0.9328,97.85,1490.7,72.93,0
1,2024-01-23 16:00:00,78.21,0.9111,90.93,1469.8,73.13,0
1,2024-01-23 17:00:00,75.4,0.794,98.98,1461.1,70.81,0
1,2024-01-23 18:00:00,77.47,0.8809,103.89,1496.1,72.26,0
1,2024-01-23 19:00:00,76.65,0.8833,92.08,1473.9,72.58,1
1,2024-01-23 20:00:00,80.14,0.8989,103.46,1458.9,72.94,0
1,2024-01-23 21:00:00,76.37,0.8926,97.07,1452.3,71.9,0
1,2024-01-23 22:00:00,78.07,0.9922,98.94,1505.2,72.87,0
1,2024-01-23 23:00:00,75.67,0.8845,105.28,1499.3,74.21,0
1,2024-01-24 00:00:00,76.51,0.8539,94.24,1516.7,70.53,0
1,2024-01-24 01:00:00,75.52,0.9274,102.99,1485.0,72.79,0
1,2024-01-24 02:00:00,80.05,0.9617,104.11,1466.8,72.94,0
1,2024-01-24 03:00:00,76.33,0.9927,103.04,1504.9,71.16,0
1,2024-01-24 04:00:00,80.39,0.9944,92.18,1517.7,73.25,0
1,2024-01-24 05:00:00,75.63,0.8969,104.56,1508.5,73.01,0
1,2024-01-24 06:00:00,79.32,0.9665,99.33,1438.7,72.1,0
1,2024-01-24 07:00:00,78.26,0.8975,110.32,1455.3,72.49,0
1,2024-01-24 08:00:00,77.65,0.9557,108.86,1519.9,71.51,0
1,2024-01-24 09:00:00,77.23,0.8693,106.04,1477.3,73.05,0
1,2024-01-24 10:00:00,75.25,1.0054,110.24,1485.6,72.38,0
1,2024-01-24 11:00:00,77.57,0.9728,101.47,1463.0,71.54,0
1,2024-01-24 12:00:00,79.71,1.042,106.55,1455.7,70.28,0
1,2024-01-24 13:00:00,78.72,0.9676,103.95,1476.2,71.36,0
1,2024-01-24 14:00:00,76.56,0.9707,94.22,1465.3,72.25,0
1,2024-01-24 15:00:00,76.73,0.9617,103.47,1463.1,72.24,0
1,2024-01-24 16:00:00,80.19,0.8791,93.75,1468.4,71.92,0
1,2024-01-24 17:00:00,76.13,1.0303,88.25,1505.8,72.53,0
1,2024-01-24 18:00:00,75.75,0.8786,106.71,1503.0,71.39,0
1,2024-01-24 19:00:00,76.61,0.9719,95.55,1502.1,73.23,0
1,2024-01-24 20:00:00,77.42,1.016,104.39,1508.8,71.7,0
1,2024-01-24 21:00:00,73.96,0.9446,102.74,1478.9,71.17,0
1,2024-01-24 22:00:00,75.75,0.9678,106.56,1525.4,72.8,0
1,2024-01-24 23:00:00,74.93,0.9643,97.7,1458.0,72.97,0
1,2024-01-25 00:00:00,79.16,0.9772,102.37,1505.5,71.32,0
1,2024-01-25 01:00:00,80.24,0.8978,99.89,1489.7,73.91,0
1,2024-01-25 02:00:00,76.78,0.9591,104.46,1499.8,73.32,0
1,2024-01-25 03:00:00,75.19,0.9535,108.57,1493.1,71.95,0
1,2024-01-25 04:00:00,78.0,0.9196,100.17,1486.2,71.9,0
1,2024-01-25 05:00:00,76.59,0.9923,95.71,1456.3,70.38,0
1,2024-01-25 06:00:00,77.17,1.0182,108.52,1457.0,74.05,0
1,2024-01-25 07:00:00,76.05,0.9911,101.25,1477.7,70.85,0
1,2024-01-25 08:00:00,74.04,1.0464,96.42,1471.9,70.92,0
1,2024-01-25 09:00:00,76.93,1.081,106.53,1483.4,73.05,0
1,2024-01-25 10:00:00,78.03,1.0431,101.19,1463.2,71.81,0
1,2024-01-25 11:00:00,79.29,0.9707,100.19,1518.4,70.62,0
1,2024-01-25 12:00:00,80.1,0.9911,100.33,1462.3,73.09,0
1,2024-01-25 13:00:00,78.58,0.9858,100.06,1487.5,69.45,0
1,2024-01-25 14:00:00,78.11,1.0005,107.44,1477.1,71.38,0
1,2024-01-25 15:00:00,79.44,1.0773,96.38,1467.7,71.82,0
1,2024-01-25 16:00:00,77.3,1.0189,99.06,1449.6,72.28,0
1,2024-01-25 17:00:00,80.2,0.992,107.44,1487.4,73.04,0
1,2024-01-25 18:00:00,74.76,1.0676,100.77,1490.0,70.59,0
1,2024-01-25 19:00:00,78.83,0.9166,101.97,1481.3,71.31,0
1,2024-01-25 20:00:00,74.75,0.9885,97.54,1483.0,70.7,0
1,2024-01-25 21:00:00,77.44,0.9588,94.22,1475.7,71.34,0
1,2024-01-25 22:00:00,73.12,0.9666,99.5,1482.0,71.16,0
1,2024-01-25 23:00:00,77.91,1.0692,109.97,1481.3,72.9,0
1,2024-01-26 00:00:00,82.11,1.015,98.03,1494.5,70.23,0
1,2024-01-26 01:00:00,78.16,1.0349,89.94,1501.1,73.25,0
1,2024-01-26 02:00:00,72.66,0.9707,101.01,1488.1,70.93,0
1,2024-01-26 03:00:00,80.23,0.9714,99.39,1487.8,71.3,0
1,2024-01-26 04:00:00,75.17,1.1208,95.96,1451.5,72.33,0
1,2024-01-26 05:00:00,77.3,0.9643,93.58,1484.2,71.76,0
1,2024-01-26 06:00:00,76.82,1.0441,97.66,1509.6,73.01,0
1,2024-01-26 07:00:00,78.59,0.9513,102.55,1503.2,69.58,0
1,2024-01-26 08:00:00,78.36,0.9922,102.41,1460.9,70.79,0
1,2024-01-26 09:00:00,77.5,0.9636,94.54,1473.5,73.84,0
1,2024-01-26 10:00:00,80.37,0.9069,94.5,1482.6,74.34,0
1,2024-01-26 11:00:00,75.38,1.0283,96.33,1476.3,71.6,0
1,2024-01-26 12:00:00,74.87,1.0169,103.46,1512.8,72.4,0
1,2024-01-26 13:00:00,79.79,0.9405,100.2,1466.5,70.17,0
1,2024-01-26 14:00:00,74.46,1.0029,100.37,1472.5,72.72,1
1,2024-01-26 15:00:00,76.35,1.0297,100.98,1474.8,70.41,0
1,2024-01-26 16:00:00,79.89,1.1046,103.26,1426.7,71.67,1
1,2024-01-26 17:00:00,78.3,1.0108,105.73,1481.4,72.6,0
1,2024-01-26 18:00:00,81.34,0.9783,101.07,1493.3,71.11,0
1,2024-01-26 19:00:00,76.66,0.9603,95.01,1519.2,73.0,0
1,2024-01-26 20:00:00,76.8,1.0119,92.89,1478.6,70.94,0
1,2024-01-26 21:00:00,75.15,1.0561,103.35,1522.7,70.17,0
1,2024-01-26 22:00:00,79.25,1.0135,103.57,1469.3,71.36,0
1,2024-01-26 23:00:00,79.21,1.1069,100.32,1492.1,70.84,0
1,2024-01-27 00:00:00,76.71,0.9206,103.11,1480.1,72.62,0
1,2024-01-27 01:00:00,76.94,0.9568,98.88,1500.2,72.5,0
1,2024-01-27 02:00:00,78.4,0.9338,96.86,1440.7,72.89,0
1,2024-01-27 03:00:00,79.9,0.9306,97.12,1488.1,70.95,0
1,2024-01-27 04:00:00,81.08,0.9739,92.74,1453.0,71.56,0
1,2024-01-27 05:00:00,76.95,0.9688,94.7,1481.2,71.78,0
1,2024-01-27 06:00:00,77.3,1.0314,101.92,1478.8,70.42,0
1,2024-01-27 07:00:00,80.91,1.0191,111.32,1468.7,70.82,0
1,2024-01-27 08:00:00,78.21,1.0289,106.27,1491.4,72.35,0
1,2024-01-27 09:00:00,77.63,1.0642,104.61,1452.9,72.35,0
1,2024-01-27 10:00:00,78.09,1.1039,98.48,1496.7,71.86,0
1,2024-01-27 11:00:00,77.85,1.0445,95.98,1525.3,71.77,0
1,2024-01-27 12:00:00,79.29,1.0341,97.26,1481.9,71.97,0
1,2024-01-27 13:00:00,80.42,1.0597,98.64,1464.1,71.82,0
1,2024-01-27 14:00:00,78.71,1.0262,93.28,1491.3,72.47,0
1,2024-01-27 15:00:00,77.13,1.0389,100.4,1446.6,70.15,0
1,2024-01-27 16:00:00,73.16,1.0657,100.27,1496.2,70.32,0
1,2024-01-27 17:00:00,78.67,1.0103,99.66,1495.1,73.15,0
1,2024-01-27 18:00:00,81.44,1.0011,102.73,1465.5,70.44,0
1,2024-01-27 19:00:00,82.31,1.0639,96.03,1434.7,71.57,0
1,2024-01-27 20:00:00,78.67,1.0229,99.03,1487.4,70.0,1
1,2024-01-27 21:00:00,77.87,0.987,102.77,1481.4,71.57,0
1,2024-01-27 22:00:00,78.77,0.9715,93.99,1445.1,72.85,0
1,2024-01-27 23:00:00,80.34,1.087,97.91,1461.0,69.41,0
1,2024-01-28 00:00:00,81.02,1.0266,99.08,1504.8,71.36,0
1,2024-01-28 01:00:00,79.35,0.9854,104.25,1479.2,71.38,0
1,2024-01-28 02:00:00,79.35,0.9987,93.02,1464.3,70.82,0
1,2024-01-28 03:00:00,80.85,0.9886,96.32,1439.1,71.81,0
1,2024-01-28 04:00:00,80.65,1.0135,100.03,1492.8,70.61,0
1,2024-01-28 05:00:00,78.2,1.0219,98.47,1453.5,70.15,0
1,2024-01-28 06:00:00,78.08,1.0446,95.64,1480.7,71.79,0
1,2024-01-28 07:00:00,77.93,1.0604,98.03,1479.4,71.06,1
1,2024-01-28 08:00:00,82.02,1.0353,96.89,1456.4,70.43,0
1,2024-01-28 09:00:00,75.97,0.9719,100.87,1456.3,71.79,0
1,2024-01-28 10:00:00,81.81,1.0344,104.02,1500.0,71.43,0
1,2024-01-28 11:00:00,76.54,0.9712,91.1,1466.3,71.13,0
1,2024-01-28 12:00:00,80.06,1.0285,102.07,1462.9,72.56,0
1,2024-01-28 13:00:00,77.84,0.9772,102.49,1497.5,71.72,0
1,2024-01-28 14:00:00,76.49,0.9815,93.03,1500.2,71.52,0
1,2024-01-28 15:00:00,76.83,0.9893,98.48,1461.4,70.5,0
1,2024-01-28 16:00:00,81.39,1.1222,95.1,1501.7,70.72,0
1,2024-01-28 17:00:00,80.1,1.0131,102.49,1499.5,70.09,1
1,2024-01-28 18:00:00,76.83,1.0976,100.73,1461.9,70.58,0
1,2024-01-28 19:00:00,76.3,1.0185,96.06,1473.3,70.96,0
1,2024-01-28 20:00:00,80.03,1.0312,103.31,1457.2,72.17,0
1,2024-01-28 21:00:00,79.35,0.9732,100.78,1451.3,69.67,0
1,2024-01-28 22:00:00,79.89,1.0368,103.08,1503.4,70.9,0
1,2024-01-28 23:00:00,75.8,1.0595,100.86,1436.3,70.24,0
1,2024-01-29 00:00:00,78.01,0.9002,103.46,1468.0,72.63,0
1,2024-01-29 01:00:00,79.97,1.0061,90.43,1465.1,72.11,0
1,2024-01-29 02:00:00,79.51,1.0755,103.88,1485.4,70.77,0
1,2024-01-29 03:00:00,81.4,1.1312,95.24,1505.2,70.77,0
1,2024-01-29 04:00:00,76.96,1.0729,101.43,1505.2,70.42,0
1,2024-01-29 05:00:00,77.38,0.9744,99.48,1471.0,71.62,0
1,2024-01-29 06:00:00,79.38,1.0977,94.86,1489.6,70.02,0
1,2024-01-29 07:00:00,78.99,1.0991,102.24,1449.0,71.22,0
1,2024-01-29 08:00:00,82.33,1.0848,90.62,1489.8,70.47,0
1,2024-01-29 09:00:00,79.71,1.0352,96.05,1480.0,72.26,0
1,2024-01-29 10:00:00,81.66,1.0492,104.17,1465.0,71.11,0
1,2024-01-29 11:00:00,79.06,1.0404,93.5,1482.6,70.17,0
1,2024-01-29 12:00:00,77.03,1.0812,103.04,1434.7,71.41,0
1,2024-01-29 13:00:00,81.14,1.0585,103.73,1460.0,71.35,0
1,2024-01-29 14:00:00,84.37,1.1195,94.13,1479.0,72.43,0
1,2024-01-29 15:00:00,76.43,1.0755,100.83,1482.1,72.41,0
1,2024-01-29 16:00:00,81.67,1.134,98.62,1522.0,68.9,0
1,2024-01-29 17:00:00,80.17,1.087,97.11,1510.4,70.17,0
1,2024-01-29 18:00:00,80.36,0.9751,102.6,1467.9,70.94,0
1,2024-01-29 19:00:00,81.13,0.9572,98.24,1504.6,71.28,0
1,2024-01-29 20:00:00,84.29,1.0807,99.33,1439.8,70.15,0
1,2024-01-29 21:00:00,79.27,1.0383,102.99,1472.1,69.5,0
1,2024-01-29 22:00:00,79.78,1.0298,105.71,1467.3,70.37,1
1,2024-01-29 23:00:00,76.4,1.1729,92.7,1434.4,71.66,0
1,2024-01-30 00:00:00,79.02,1.0244,100.89,1464.9,71.15,0
1,2024-01-30 01:00:00,81.62,1.1092,92.72,1448.3,68.02,0
1,2024-01-30 02:00:00,77.68,1.0091,104.16,1470.7,71.78,0
1,2024-01-30 03:00:00,84.03,1.1143,97.71,1485.2,73.65,0
1,2024-01-30 04:00:00,82.38,0.9869,100.96,1460.3,70.95,0
1,2024-01-30 05:00:00,81.08,1.1425,102.02,1490.3,70.58,0
1,2024-01-30 06:00:00,80.18,1.1107,97.78,1455.6,71.57,0
1,2024-01-30 07:00:00,81.95,1.0996,96.23,1440.2,70.65,0
1,2024-01-30 08:00:00,79.53,1.0596,93.88,1468.7,70.5,0
1,2024-01-30 09:00:00,79.01,1.1566,90.19,1497.0,70.55,0
1,2024-01-30 10:00:00,79.91,1.0306,98.71,1485.9,70.59,0
1,2024-01-30 11:00:00,80.09,1.0194,106.83,1468.4,70.98,0
1,2024-01-30 12:00:00,81.82,1.1137,102.97,1486.8,70.58,0
1,2024-01-30 13:00:00,78.55,1.1436,104.15,1469.2,70.98,0
1,2024-01-30 14:00:00,81.93,1.0675,96.33,1448.5,70.14,0
1,2024-01-30 15:00:00,82.67,1.1592,97.84,1465.5,68.82,0
1,2024-01-30 16:00:00,77.54,0.9945,100.29,1457.6,72.39,0
1,2024-01-30 17:00:00,81.87,1.0426,107.97,1465.4,70.7,0
1,2024-01-30 18:00:00,79.32,1.0851,100.45,1469.3,70.75,0
1,2024-01-30 19:00:00,74.48,1.112,107.87,1477.7,70.98,0
